2026-06-19 14:35:11,827 [INFO] app - [767dc4d0] POST /api/auth/login -> 200 (393.8ms)
2026-06-19 14:35:11,829 [INFO] app - [98bc9a87] GET /api/production/stats -> 200 (0.5ms)
2026-06-19 14:35:43,202 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:35:43,490 [INFO] services.device_service - 创建设备: 测试设备 (ID:1)
2026-06-19 14:35:43,492 [INFO] app - [16bebda1] POST /api/devices -> 201 (18.2ms)
2026-06-19 14:35:43,497 [INFO] services.production_service - 创建生产线: 测试产线 (ID:1)
2026-06-19 14:35:43,501 [INFO] app - [16545242] POST /api/production/lines -> 201 (7.8ms)
2026-06-19 14:35:43,944 [INFO] services.order_service - 创建订单: ORD-2EE5CFFE (ID:1)
2026-06-19 14:35:43,946 [INFO] app - [9ea327c2] POST /api/orders -> 201 (14.8ms)
2026-06-19 14:35:43,949 [INFO] services.product_service - 创建产品: 测试传感器 (ID:2)
2026-06-19 14:35:43,962 [INFO] app - [c37c062c] POST /api/products -> 201 (14.6ms)
2026-06-19 14:35:44,359 [INFO] services.user_service - 创建用户: testuser (ID:2)
2026-06-19 14:35:44,360 [INFO] app - [24705c56] POST /api/users -> 201 (396.9ms)
2026-06-19 14:35:44,362 [INFO] services.product_service - 创建产品: 产品A (ID:3)
2026-06-19 14:35:44,363 [INFO] app - [fc29e99c] POST /api/products -> 201 (1.7ms)
2026-06-19 14:35:44,364 [INFO] app - [948784d4] POST /api/products -> 400 (0.6ms)
2026-06-19 14:35:44,366 [INFO] app - [8698d7f1] GET /api/devices -> 200 (0.9ms)
2026-06-19 14:35:44,368 [INFO] app - [5af4bc09] GET /api/production/lines -> 200 (1.4ms)
2026-06-19 14:35:44,372 [INFO] app - [36500360] GET /api/orders -> 200 (2.8ms)
2026-06-19 14:35:44,374 [INFO] app - [8ba9c0b4] GET /api/products -> 200 (0.8ms)
2026-06-19 14:35:44,376 [INFO] app - [b930d959] GET /api/users -> 200 (0.9ms)
2026-06-19 14:35:44,780 [INFO] app - [ea2c3294] GET /health -> 200 (0.7ms)
2026-06-19 14:35:44,782 [INFO] app - [971fd6fd] POST /api/orders -> 400 (0.5ms)
2026-06-19 14:35:44,784 [INFO] app - [453c37d3] POST /api/auth/login -> 401 (0.5ms)
2026-06-19 14:35:45,177 [INFO] services.user_service - 创建用户: loginuser (ID:3)
2026-06-19 14:35:45,178 [INFO] app - [f5f09475] POST /api/users -> 201 (393.7ms)
2026-06-19 14:35:45,603 [INFO] services.user_service - 用户登录成功: loginuser
2026-06-19 14:35:45,604 [INFO] app - [cccef899] POST /api/auth/login -> 200 (424.7ms)
2026-06-19 14:35:45,606 [INFO] app - [2c3893a9] GET /api/production/stats -> 200 (0.5ms)
2026-06-19 14:35:57,612 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:35:57,927 [INFO] database - 数据库 '5g_a_industry' 已就绪
2026-06-19 14:35:58,352 [INFO] database - 所有数据库表已创建/验证完成
2026-06-19 14:35:58,352 [INFO] __main__ - 数据库初始化完成
2026-06-19 14:35:59,933 [INFO] seed_data - 已创建 4 个默认用户
2026-06-19 14:35:59,943 [INFO] seed_data - 已创建 8 个默认产品
2026-06-19 14:35:59,951 [INFO] seed_data - 已创建 5 条生产线
2026-06-19 14:35:59,964 [INFO] seed_data - 已创建 8 个设备
2026-06-19 14:35:59,970 [INFO] seed_data - 已创建 4 个网络切片
2026-06-19 14:35:59,976 [INFO] seed_data - 已创建 3 个边缘节点
2026-06-19 14:36:01,338 [INFO] seed_data - 已创建 30240 条感知指标数据
2026-06-19 14:36:01,498 [INFO] seed_data - 已创建 2016 条仪表盘指标数据
2026-06-19 14:36:01,502 [INFO] seed_data - 所有种子数据已插入完成
2026-06-19 14:36:01,502 [INFO] __main__ - ==================================================
2026-06-19 14:36:01,503 [INFO] __main__ - 5G-A 确定性网络智能调度平台 v3.0
2026-06-19 14:36:01,503 [INFO] __main__ - 数据库: MySQL (pymysql)
2026-06-19 14:36:01,503 [INFO] __main__ - AI引擎: DeepSeek
2026-06-19 14:36:01,503 [INFO] __main__ - 启动成功，访问 http://127.0.0.1:5000
2026-06-19 14:36:01,503 [INFO] __main__ - ==================================================
2026-06-19 14:36:03,385 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.3.42:5000
2026-06-19 14:36:03,385 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-06-19 14:36:18,916 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:36:19,207 [INFO] database - 数据库 '5g_a_industry' 已就绪
2026-06-19 14:36:19,225 [INFO] database - 所有数据库表已创建/验证完成
2026-06-19 14:36:19,226 [INFO] __main__ - 数据库初始化完成
2026-06-19 14:36:19,275 [INFO] seed_data - 所有种子数据已插入完成
2026-06-19 14:36:19,275 [INFO] __main__ - ==================================================
2026-06-19 14:36:19,276 [INFO] __main__ - 5G-A 确定性网络智能调度平台 v3.0
2026-06-19 14:36:19,276 [INFO] __main__ - 数据库: MySQL (pymysql)
2026-06-19 14:36:19,276 [INFO] __main__ - AI引擎: DeepSeek
2026-06-19 14:36:19,276 [INFO] __main__ - 启动成功，访问 http://127.0.0.1:5000
2026-06-19 14:36:19,276 [INFO] __main__ - ==================================================
2026-06-19 14:36:20,557 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.3.42:5000
2026-06-19 14:36:20,558 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-06-19 14:36:31,184 [INFO] __main__ - [d90e4194] GET /api/db/status -> 200 (15.2ms)
2026-06-19 14:36:31,185 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:36:31] "GET /api/db/status HTTP/1.1" 200 -
2026-06-19 14:36:37,774 [INFO] services.user_service - 用户登录成功: admin
2026-06-19 14:36:37,788 [INFO] __main__ - [e24c2828] POST /api/auth/login -> 200 (394.7ms)
2026-06-19 14:36:37,788 [INFO] werkzeug - 127.0.0.1 - - [19/Jun/2026 14:36:37] "POST /api/auth/login HTTP/1.1" 200 -
2026-06-19 14:37:41,848 [INFO] 5G-A-Industry - 日志系统初始化完成
2026-06-19 14:37:42,049 [INFO] werkzeug - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2026-06-19 14:37:42,049 [INFO] werkzeug - [33mPress CTRL+C to quit[0m
2026-06-19 14:37:45,616 [INFO] app - [8bfacf48] GET / -> 304 (103.5ms)
